172.30.126.26 - - [16/Jan/2018:15:05:26 +0800] "GET /dashboard/static/dashboard/img/logo-splash.png HTTP/1.1" 304 - "http://172.30.126.30/dashboard/auth/login/?next=/dashboard/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:05:26 +0800] "GET /dashboard/static/horizon/lib/bootstrap_datepicker/locales/bootstrap-datepicker.zh-CN.js HTTP/1.1" 200 386 "http://172.30.126.30/dashboard/auth/login/?next=/dashboard/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:05:27 +0800] "GET /dashboard/static/horizon/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.4.0 HTTP/1.1" 304 - "http://172.30.126.30/dashboard/static/dashboard/css/6385f23ea9b4.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:05:37 +0800] "POST /dashboard/auth/login/ HTTP/1.1" 302 - "http://172.30.126.30/dashboard/auth/login/?next=/dashboard/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:05:38 +0800] "GET /dashboard/ HTTP/1.1" 302 - "http://172.30.126.30/dashboard/auth/login/?next=/dashboard/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:05:38 +0800] "GET /dashboard/identity/ HTTP/1.1" 200 5899 "http://172.30.126.30/dashboard/auth/login/?next=/dashboard/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:05:40 +0800] "GET /dashboard/i18n/js/horizon+openstack_dashboard/ HTTP/1.1" 200 68193 "http://172.30.126.30/dashboard/identity/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:05:40 +0800] "GET /dashboard/static/dashboard/img/logo.png HTTP/1.1" 304 - "http://172.30.126.30/dashboard/identity/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:05:40 +0800] "GET /dashboard/static/framework/widgets/toast/toast.html HTTP/1.1" 200 180 "http://172.30.126.30/dashboard/identity/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:05:44 +0800] "GET /dashboard/project/instances/ HTTP/1.1" 200 9362 "http://172.30.126.30/dashboard/identity/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
